Cement,Slag,FlyAsh,Water,SP,CoarseAgg,FineAgg,Age,Strength,WC_Ratio,Strength_Class
260.0,101.0,78.0,171.0,10.0,936.0,763.0,28,42.97182992200438,0.657692308,High
313.0,161.0,0.0,178.0,10.0,917.0,759.0,28,49.74866113528202,0.568690096,High
284.0,120.0,0.0,168.0,7.0,970.0,794.0,28,42.758458513805465,0.591549296,Medium
336.0,0.0,0.0,182.0,3.0,986.0,817.0,28,34.56529345414283,0.541666667,Medium
145.0,0.0,134.0,181.0,11.0,979.0,812.0,28,16.537400732052483,1.248275862,Low
150.0,237.0,0.0,174.0,12.0,1069.0,675.0,28,34.20079317817553,1.16,Medium
144.0,170.0,133.0,192.0,8.0,814.0,805.0,28,28.415760038843825,1.333333333,Low
331.0,170.0,0.0,195.0,8.0,811.0,802.0,28,50.382838796735854,0.589123867,High
155.0,0.0,143.0,193.0,9.0,1047.0,697.0,28,16.64949403511028,1.24516129,Low
155.0,183.0,0.0,193.0,9.0,877.0,868.0,28,23.755356750270003,1.24516129,Low
135.0,0.0,166.0,180.0,10.0,961.0,805.0,28,16.511234620147164,1.333333333,Low
266.0,112.0,87.0,178.0,10.0,910.0,745.0,28,44.186528009406224,0.669172932,Medium
314.0,145.0,113.0,179.0,8.0,869.0,690.0,28,52.32013802178488,0.570063694,High
313.0,145.0,0.0,127.0,8.0,1000.0,822.0,28,51.068354952960256,0.405750799,Medium
146.0,173.0,0.0,182.0,3.0,986.0,817.0,28,24.19604092293617,1.246575342,Low
144.0,136.0,106.0,178.0,7.0,941.0,774.0,28,28.157838272874088,1.236111111,Low
148.0,0.0,182.0,181.0,15.0,839.0,884.0,28,13.007806858580137,1.222972973,Low
277.0,117.0,91.0,191.0,7.0,946.0,666.0,28,40.19473066268023,0.689530686,Medium
298.0,0.0,107.0,164.0,13.0,953.0,784.0,28,39.14496376953486,0.55033557,Medium
313.0,145.0,0.0,178.0,8.0,1002.0,689.0,28,45.58824569082661,0.568690096,Medium
155.0,184.0,143.0,194.0,9.0,880.0,699.0,28,32.08021569735241,1.251612903,Low
289.0,134.0,0.0,195.0,6.0,924.0,760.0,28,38.623692032815015,0.674740484,High
148.0,175.0,0.0,171.0,2.0,1000.0,828.0,28,26.17319658681044,1.155405405,Low
145.0,0.0,179.0,202.0,8.0,824.0,869.0,28,12.609242744955337,1.393103448,Low
313.0,0.0,0.0,178.0,8.0,1000.0,822.0,28,32.18047569915578,0.568690096,Low
136.0,162.0,126.0,172.0,10.0,923.0,764.0,28,32.853571191756394,1.264705882,Low
155.0,0.0,143.0,193.0,9.0,877.0,868.0,28,14.450980705066888,1.24516129,Low
255.0,99.0,77.0,189.0,6.0,919.0,749.0,28,37.861748417846684,0.741176471,Medium
162.0,207.0,172.0,216.0,10.0,822.0,638.0,28,23.636241286020567,1.333333333,Medium
136.0,196.0,98.0,199.0,6.0,847.0,783.0,28,32.34511942576049,1.463235294,Low
164.0,163.0,128.0,197.0,8.0,961.0,641.0,28,28.1001033317441,1.201219512,Low
162.0,214.0,164.0,202.0,10.0,820.0,680.0,28,33.441183419870036,1.24691358,Low
157.0,214.0,152.0,200.0,9.0,819.0,704.0,28,34.60207309632502,1.27388535,Medium
149.0,153.0,194.0,192.0,8.0,935.0,623.0,28,28.37364154360248,1.288590604,Low
135.0,105.0,193.0,196.0,6.0,965.0,643.0,28,24.993950236320167,1.451851852,Low
159.0,209.0,161.0,201.0,7.0,848.0,669.0,28,33.452298748390014,1.264150943,Low
144.0,15.0,195.0,176.0,6.0,1021.0,709.0,28,18.598249315786255,1.222222222,Low
154.0,174.0,185.0,228.0,7.0,845.0,612.0,28,27.574465899027068,1.480519481,Low
167.0,187.0,195.0,185.0,7.0,898.0,636.0,28,33.30222726627414,1.107784431,Low
184.0,86.0,190.0,213.0,6.0,923.0,623.0,28,23.100362136641003,1.157608696,Low
156.0,178.0,187.0,221.0,7.0,854.0,614.0,28,28.122736293026463,1.416666667,Low
236.9,91.7,71.5,246.9,6.0,852.9,695.4,28,24.976509186889025,1.042211904,Low
313.3,0.0,113.0,178.5,8.0,1001.9,688.7,28,40.041697083390275,0.569741462,Medium
154.8,183.4,0.0,193.3,9.1,1047.4,696.7,28,23.953179927950778,1.24870801,Low
145.9,230.5,0.0,202.5,3.4,827.0,871.8,28,28.241657447941407,1.387936943,Medium
296.0,0.0,106.7,221.4,10.5,819.2,778.4,28,28.204550039554164,0.747972973,Medium
133.1,210.2,0.0,195.7,3.1,949.4,795.3,28,26.023154829277033,1.470323065,Low
313.3,145.0,0.0,178.5,8.0,867.2,824.0,28,46.83432639336737,0.569741462,Medium
151.6,0.0,111.9,184.4,7.9,992.0,815.9,28,15.088118574506415,1.216358839,Low
153.1,145.0,113.0,178.5,8.0,1001.9,688.7,28,28.573957089234582,1.165904637,Low
139.9,132.6,103.3,200.3,7.4,916.0,753.4,28,22.73645388668033,1.431736955,Medium
149.5,236.0,0.0,175.8,12.6,846.8,892.7,28,32.63153185222757,1.175919732,Medium
299.8,0.0,119.8,211.5,9.9,878.2,727.6,28,32.163340289978855,0.705470314,Low
153.1,145.0,113.0,178.5,8.0,867.2,824.0,28,30.610284092271442,1.165904637,Low
148.1,0.0,136.6,158.1,16.1,1001.8,830.1,28,21.61793004172592,1.067521945,Low
326.5,0.0,137.9,199.0,10.8,801.1,792.5,28,35.237853857015935,0.60949464,Medium
152.7,144.7,0.0,178.1,8.0,999.7,822.2,28,25.910059976276052,1.166339227,Low
261.9,110.5,86.1,195.4,5.0,895.2,732.6,28,37.451247777254615,0.746086292,Medium
158.4,0.0,194.9,219.7,11.0,897.7,712.9,28,11.585721922787949,1.386994949,Low
150.7,0.0,185.3,166.7,15.6,1074.5,678.0,28,20.73073692349164,1.106171201,Low
272.6,0.0,89.6,198.7,10.6,931.3,762.2,28,27.806072946320477,0.728906823,Medium
149.0,117.6,91.7,182.9,7.1,953.4,780.3,28,26.871271025007204,1.227516779,Low
143.0,169.4,142.7,190.7,8.4,967.4,643.5,28,31.164063012312532,1.333566434,Low
259.9,100.6,78.4,170.6,10.4,935.7,762.9,28,43.20146493053691,0.65640631,High
312.9,160.5,0.0,177.6,9.6,916.6,759.5,28,50.66713169905519,0.56759348,High
284.0,119.7,0.0,168.3,7.2,970.4,794.2,28,42.69015602126848,0.592605634,Medium
336.5,0.0,0.0,181.9,3.4,985.8,816.8,28,35.114850642680885,0.540564636,Medium
144.8,0.0,133.6,180.8,11.1,979.5,811.5,28,17.568051870390846,1.248618785,Low
150.0,236.8,0.0,173.8,11.9,1069.3,674.8,28,34.83780241135033,1.158666667,Medium
143.7,170.2,132.6,191.6,8.5,814.1,805.3,28,28.564574612672637,1.333333333,Low
330.5,169.6,0.0,194.9,8.1,811.0,802.3,28,50.54285300065735,0.589712557,High
154.8,0.0,142.8,193.3,9.1,1047.4,696.7,28,16.730633911494387,1.24870801,Low
154.8,183.4,0.0,193.3,9.1,877.2,867.7,28,23.028473194264897,1.24870801,Low
134.7,0.0,165.7,180.2,10.0,961.0,804.9,28,16.387767495298675,1.337787676,Low
266.2,112.3,87.5,177.9,10.4,909.7,744.5,28,44.32252943352917,0.668294515,Medium
314.0,145.3,113.2,178.9,8.0,869.1,690.2,28,52.43614545623002,0.569745223,High
312.7,144.7,0.0,127.3,8.0,999.7,822.2,28,52.822151624298726,0.407099456,Medium
145.7,172.6,0.0,181.9,3.4,985.8,816.8,28,25.410426129687153,1.248455731,Low
143.8,136.3,106.2,178.1,7.5,941.5,774.3,28,28.304424900034924,1.23852573,Low
148.1,0.0,182.1,181.4,15.0,838.9,884.3,28,13.578165848470222,1.224848076,Low
277.0,116.8,91.0,190.6,7.0,946.5,665.6,28,40.12659448977573,0.688086643,Medium
298.1,0.0,107.5,163.6,12.8,953.2,784.0,28,39.484719623080856,0.548809124,Medium
313.3,145.0,0.0,178.5,8.0,1001.9,688.7,28,45.43096638556977,0.569741462,Medium
155.2,183.9,143.2,193.8,9.2,879.6,698.5,28,32.25770715093293,1.24871134,Low
289.0,133.7,0.0,194.9,5.5,924.1,760.1,28,38.54438508187636,0.674394464,High
147.8,175.1,0.0,171.2,2.2,1000.0,828.5,28,27.020353328221994,1.158322057,Low
145.4,0.0,178.9,201.7,7.8,824.0,868.7,28,14.293487313963626,1.387207703,Low
312.7,0.0,0.0,178.1,8.0,999.7,822.2,28,32.95959902967194,0.569555484,Low
136.4,161.6,125.8,171.6,10.4,922.6,764.4,28,33.70090827563815,1.258064516,Low
154.8,0.0,142.8,193.3,9.1,877.2,867.7,28,14.195825477979403,1.24870801,Low
255.3,98.8,77.0,188.6,6.5,919.0,749.3,28,38.05755994125352,0.738738739,Medium
272.8,105.1,81.8,209.7,9.0,904.0,679.7,28,34.07693002630534,0.768695015,Medium
162.0,190.1,148.1,178.8,18.8,838.1,741.4,28,38.81229568301438,1.103703704,Medium
153.6,144.2,112.3,220.1,10.1,923.2,657.9,28,18.686663525211415,1.432942708,Low
146.5,114.6,89.3,201.9,8.8,860.0,829.5,28,20.175802808154252,1.378156997,Low
151.8,178.1,138.7,167.5,18.3,944.0,694.6,28,38.35751103629549,1.10342556,Medium
309.9,142.8,111.2,167.8,22.1,913.9,651.2,28,47.48340839238053,0.541464989,Medium
143.6,0.0,174.9,158.4,17.9,942.7,844.5,28,22.14306124148043,1.103064067,Low
303.6,139.9,0.0,213.5,6.2,895.5,722.5,28,35.1521212289867,0.703227931,Medium
374.3,0.0,0.0,190.2,6.7,1013.2,730.4,28,40.33252092893365,0.508148544,Medium
158.6,148.9,116.0,175.1,15.0,953.3,719.7,28,32.475302856401186,1.104035309,Low
152.6,238.7,0.0,200.0,6.3,1001.8,683.9,28,29.932374939299244,1.31061599,Low
310.0,142.8,0.0,167.9,10.0,914.3,804.0,28,49.72182389709414,0.541612903,Medium
304.8,0.0,99.6,196.0,9.8,959.4,705.2,28,34.62359449778356,0.643044619,Low
150.9,0.0,183.9,166.6,11.6,991.2,772.2,28,24.978459597622056,1.104042412,Low
141.9,166.6,129.7,173.5,10.9,882.6,785.3,28,36.33881705946053,1.222692037,Medium
297.8,137.2,106.9,201.3,6.0,878.4,655.3,28,42.35607939989143,0.675957018,High
321.3,164.2,0.0,190.5,4.6,870.0,774.0,28,46.01833564536754,0.592903828,High
366.0,187.0,0.0,191.3,6.6,824.3,756.9,28,58.62510299313843,0.522677596,High
279.8,128.9,100.4,172.4,9.5,825.1,804.9,28,50.38865824587906,0.616154396,High
252.1,97.1,75.6,193.8,8.3,835.5,821.4,28,35.790208877567146,0.768742562,Medium
164.6,0.0,150.4,181.6,11.7,1023.3,728.9,28,19.063840035358652,1.10328068,Low
155.6,243.5,0.0,180.3,10.7,1022.0,697.7,28,35.94977138609158,1.15874036,Medium
160.2,188.0,146.4,203.2,11.3,828.7,709.7,28,26.772778707895387,1.268414482,Medium
298.1,0.0,107.0,186.4,6.1,879.0,815.2,28,35.96093429567971,0.625293526,Medium
317.9,0.0,126.5,209.7,5.7,860.5,736.6,28,36.3348562260517,0.659641397,Medium
287.3,120.5,93.9,187.6,9.2,904.4,695.9,28,44.226256631627365,0.652975983,Medium
325.6,166.4,0.0,174.0,8.9,881.6,790.0,28,54.45561988035722,0.534398034,High
355.9,0.0,141.6,193.3,11.0,801.4,778.4,28,42.219668493592124,0.543130093,Medium
132.0,206.5,160.9,178.9,5.5,866.9,735.6,28,33.45705509262358,1.35530303,Medium
322.5,148.6,0.0,185.8,8.5,951.0,709.5,28,45.67102209893004,0.576124031,High
164.2,0.0,200.1,181.2,12.6,849.3,846.0,28,20.07380968386,1.103532278,Low
313.8,0.0,112.6,169.9,10.1,925.3,782.9,28,41.807672826574866,0.541427661,Medium
321.4,0.0,127.9,182.5,11.5,870.1,779.7,28,38.89618454554134,0.567828251,Medium
139.7,163.9,127.7,236.7,5.8,868.6,655.6,28,30.890409677506668,1.694345025,Medium
288.4,121.0,0.0,177.4,7.0,907.9,829.5,28,40.30279433520715,0.615117892,Medium
298.2,0.0,107.0,209.7,11.1,879.6,744.2,28,29.873980323469823,0.703219316,Medium
264.5,111.0,86.5,195.5,5.9,832.6,790.4,28,38.79180738519336,0.739130435,Medium
159.8,250.0,0.0,168.4,12.2,1049.3,688.2,28,40.72343607694371,1.053817272,Medium
166.0,259.7,0.0,183.2,12.7,858.8,826.8,28,38.63504664430779,1.103614458,Medium
276.4,116.0,90.3,179.6,8.9,870.1,768.3,28,45.72515515626718,0.649782923,Medium
322.2,0.0,115.6,196.0,10.4,817.9,813.4,28,34.703646158815616,0.608317815,Low
148.5,139.4,108.6,192.7,6.1,892.4,780.0,28,26.55894186982686,1.297643098,Low
159.1,186.7,0.0,175.6,11.3,989.6,788.9,28,31.85273866672747,1.10370836,Medium
260.9,100.5,78.3,200.6,8.6,864.5,761.5,28,35.36876379837628,0.768876964,Medium
375.0,0.0,0.0,198.75,0.0,1143.75,592.5,28,37.42553384517802,0.53,Medium
375.0,0.0,0.0,198.75,0.0,1143.75,592.5,56,43.299773347413705,0.53,Medium
375.0,0.0,0.0,198.75,0.0,1143.75,592.5,91,44.52,0.53,Medium
400.0,0.0,0.0,200.0,0.0,1128.0,572.0,28,40.3031433796109,0.5,Medium
400.0,0.0,0.0,200.0,0.0,1128.0,572.0,56,46.12947973152653,0.5,High
400.0,0.0,0.0,200.0,0.0,1128.0,572.0,91,51.97,0.5,High
400.0,0.0,0.0,212.0,0.0,1196.0,616.0,28,37.911388349442845,0.53,Medium
400.0,0.0,0.0,212.0,0.0,1196.0,616.0,56,43.42106638331571,0.53,Medium
400.0,0.0,0.0,212.0,0.0,1196.0,616.0,91,47.49,0.53,High
425.0,0.0,0.0,199.75,0.0,1096.5,544.0,28,43.58024052533368,0.47,High
425.0,0.0,0.0,199.75,0.0,1096.5,544.0,56,49.319555526388704,0.47,High
425.0,0.0,0.0,199.75,0.0,1096.5,544.0,91,54.27,0.47,High
425.0,0.0,0.0,208.25,0.0,1177.25,590.75,28,41.54687706323103,0.49,Medium
425.0,0.0,0.0,208.25,0.0,1177.25,590.75,56,47.260786344409766,0.49,High
425.0,0.0,0.0,208.25,0.0,1177.25,590.75,91,52.85,0.49,High
450.0,0.0,0.0,198.0,0.0,1057.5,513.0,28,47.63383932931569,0.44,High
450.0,0.0,0.0,198.0,0.0,1057.5,513.0,56,53.23208158027917,0.44,High
450.0,0.0,0.0,198.0,0.0,1057.5,513.0,91,58.04,0.44,High
450.0,0.0,0.0,211.5,0.0,1143.0,562.5,28,44.295433274312344,0.47,High
450.0,0.0,0.0,211.5,0.0,1143.0,562.5,56,49.82310629316961,0.47,High
450.0,0.0,0.0,211.5,0.0,1143.0,562.5,91,55.3,0.47,High
475.0,0.0,0.0,199.5,0.0,1040.25,498.75,28,51.0011296760466,0.42,High
475.0,0.0,0.0,199.5,0.0,1040.25,498.75,56,56.51481670342591,0.42,High
475.0,0.0,0.0,199.5,0.0,1040.25,498.75,91,60.15,0.42,High
475.0,0.0,0.0,209.0,0.0,1168.5,565.25,28,47.172678619316294,0.44,High
475.0,0.0,0.0,209.0,0.0,1168.5,565.25,56,52.856003490662076,0.44,High
475.0,0.0,0.0,209.0,0.0,1168.5,565.25,91,58.31,0.44,High
375.0,0.0,0.0,198.75,0.0,1143.75,592.5,28,37.42553384517802,0.53,Medium
375.0,0.0,0.0,198.75,0.0,1143.75,592.5,56,43.299773347413705,0.53,Medium
375.0,0.0,0.0,198.75,0.0,1143.75,592.5,91,47.55,0.53,High
400.0,0.0,0.0,200.0,0.0,1128.0,572.0,28,40.3031433796109,0.5,Medium
400.0,0.0,0.0,200.0,0.0,1128.0,572.0,56,46.12947973152653,0.5,High
400.0,0.0,0.0,200.0,0.0,1128.0,572.0,91,52.56,0.5,High
400.0,0.0,0.0,212.0,0.0,1196.0,616.0,28,37.911388349442845,0.53,Medium
400.0,0.0,0.0,212.0,0.0,1196.0,616.0,56,43.42106638331571,0.53,High
400.0,0.0,0.0,212.0,0.0,1196.0,616.0,91,51.07,0.53,High
425.0,0.0,0.0,199.75,0.0,1096.5,544.0,28,43.58024052533368,0.47,High
425.0,0.0,0.0,199.75,0.0,1096.5,544.0,56,49.319555526388704,0.47,High
425.0,0.0,0.0,199.75,0.0,1096.5,544.0,91,54.47,0.47,High
425.0,0.0,0.0,208.25,0.0,1177.25,590.75,28,41.54687706323103,0.49,Medium
425.0,0.0,0.0,208.25,0.0,1177.25,590.75,56,47.260786344409766,0.49,High
425.0,0.0,0.0,208.25,0.0,1177.25,590.75,91,53.09,0.49,High
425.0,0.0,0.0,216.75,0.0,1253.75,641.75,28,39.684888315751486,0.51,Medium
425.0,0.0,0.0,216.75,0.0,1253.75,641.75,56,45.06736745977278,0.51,High
425.0,0.0,0.0,216.75,0.0,1253.75,641.75,91,51.19,0.51,High
450.0,0.0,0.0,198.0,0.0,1057.5,513.0,28,47.63383932931569,0.44,High
450.0,0.0,0.0,198.0,0.0,1057.5,513.0,56,53.23208158027917,0.44,High
450.0,0.0,0.0,198.0,0.0,1057.5,513.0,91,59.19,0.44,High
450.0,0.0,0.0,211.5,0.0,1143.0,562.5,28,44.295433274312344,0.47,High
450.0,0.0,0.0,211.5,0.0,1143.0,562.5,56,49.82310629316961,0.47,High
450.0,0.0,0.0,211.5,0.0,1143.0,562.5,91,55.03,0.47,High
450.0,0.0,0.0,220.5,0.0,1228.5,616.5,28,42.33743779700879,0.49,High
450.0,0.0,0.0,220.5,0.0,1228.5,616.5,56,47.498671473367274,0.49,High
450.0,0.0,0.0,220.5,0.0,1228.5,616.5,91,53.67,0.49,High
475.0,0.0,0.0,199.5,0.0,1040.25,498.75,28,51.0011296760466,0.42,High
475.0,0.0,0.0,199.5,0.0,1040.25,498.75,56,56.51481670342591,0.42,High
475.0,0.0,0.0,199.5,0.0,1040.25,498.75,91,63.07,0.42,High
475.0,0.0,0.0,209.0,0.0,1168.5,565.25,28,47.172678619316294,0.44,High
475.0,0.0,0.0,209.0,0.0,1168.5,565.25,56,52.856003490662076,0.44,High
475.0,0.0,0.0,209.0,0.0,1168.5,565.25,91,62.57,0.44,High
475.0,0.0,0.0,218.5,0.0,1192.25,584.25,28,45.292509370712395,0.46,High
475.0,0.0,0.0,218.5,0.0,1192.25,584.25,56,50.56256576533356,0.46,High
475.0,0.0,0.0,218.5,0.0,1192.25,584.25,91,57.1,0.46,High
425.0,0.0,0.0,221.0,0.0,858.5,607.75,28,38.46852227352821,0.52,Medium
425.0,0.0,0.0,221.0,0.0,858.5,607.75,56,44.12372448137607,0.52,High
425.0,0.0,0.0,221.0,0.0,858.5,607.75,91,48.48,0.52,High
450.0,0.0,0.0,220.5,0.0,837.0,580.5,28,41.071358295290985,0.49,Medium
450.0,0.0,0.0,220.5,0.0,837.0,580.5,56,46.716902121795954,0.49,High
450.0,0.0,0.0,220.5,0.0,837.0,580.5,91,53.09,0.49,High
450.0,0.0,0.0,229.5,0.0,987.3645418326694,175.5,28,42.051173985963665,0.51,Medium
450.0,0.0,0.0,229.5,0.0,987.3645418326694,175.5,56,46.96994203214847,0.51,High
450.0,0.0,0.0,229.5,0.0,987.3645418326694,175.5,91,49.63,0.51,High
475.0,0.0,0.0,218.5,0.0,817.0,555.75,28,44.7514587371312,0.46,High
475.0,0.0,0.0,218.5,0.0,817.0,555.75,56,50.38604945019947,0.46,High
475.0,0.0,0.0,218.5,0.0,817.0,555.75,91,56.5,0.46,High
475.0,0.0,0.0,228.0,0.0,869.25,598.5,28,41.63234553511617,0.48,Medium
475.0,0.0,0.0,228.0,0.0,869.25,598.5,56,47.31976156497121,0.48,High
475.0,0.0,0.0,228.0,0.0,869.25,598.5,91,53.63,0.48,High
350.0,0.0,0.0,178.5,0.0,1141.0,486.5,28,40.29581094279004,0.51,Medium
350.0,0.0,0.0,178.5,0.0,1141.0,486.5,56,45.72239433509663,0.51,Medium
350.0,0.0,0.0,178.5,0.0,1141.0,486.5,91,46.13,0.51,High
350.0,0.0,0.0,189.0,0.0,1197.0,521.5,28,36.87773274211051,0.54,Medium
350.0,0.0,0.0,189.0,0.0,1197.0,521.5,56,42.52739986892943,0.54,Medium
350.0,0.0,0.0,189.0,0.0,1197.0,521.5,91,43.92,0.54,Medium
375.0,0.0,0.0,180.0,0.0,1121.25,468.75,28,43.071990036930444,0.48,Medium
375.0,0.0,0.0,180.0,0.0,1121.25,468.75,56,48.33607890392366,0.48,High
375.0,0.0,0.0,180.0,0.0,1121.25,468.75,91,52.23,0.48,High
375.0,0.0,0.0,191.25,0.0,1196.25,506.25,28,40.277784765819945,0.51,Medium
375.0,0.0,0.0,191.25,0.0,1196.25,506.25,56,45.79974233999319,0.51,Medium
375.0,0.0,0.0,191.25,0.0,1196.25,506.25,91,46.42,0.51,High
400.0,0.0,0.0,180.0,0.0,1080.0,440.0,28,46.40144377256278,0.45,High
400.0,0.0,0.0,180.0,0.0,1080.0,440.0,56,51.38575061254984,0.45,High
400.0,0.0,0.0,180.0,0.0,1080.0,440.0,91,55.51,0.45,High
400.0,0.0,0.0,192.0,0.0,1168.0,484.0,28,43.33535395219597,0.48,Medium
400.0,0.0,0.0,192.0,0.0,1168.0,484.0,56,48.729717964362266,0.48,High
400.0,0.0,0.0,192.0,0.0,1168.0,484.0,91,53.85,0.48,High
425.0,0.0,0.0,178.5,0.0,1049.75,416.5,28,50.7811958438531,0.42,High
425.0,0.0,0.0,178.5,0.0,1049.75,416.5,56,55.47226683052576,0.42,High
425.0,0.0,0.0,178.5,0.0,1049.75,416.5,91,59.5,0.42,High
425.0,0.0,0.0,191.25,0.0,1139.0,463.25,28,46.714169648772106,0.45,High
425.0,0.0,0.0,191.25,0.0,1139.0,463.25,56,51.97690902190412,0.45,High
425.0,0.0,0.0,191.25,0.0,1139.0,463.25,91,57.35,0.45,High
450.0,0.0,0.0,189.0,0.0,1102.5,441.0,28,50.83157369452557,0.42,High
450.0,0.0,0.0,189.0,0.0,1102.5,441.0,56,55.914717001182666,0.42,High
450.0,0.0,0.0,189.0,0.0,1102.5,441.0,91,59.89,0.42,High
350.0,0.0,0.0,189.0,0.0,1197.0,521.5,28,36.87773274211051,0.54,Medium
350.0,0.0,0.0,189.0,0.0,1197.0,521.5,56,42.52739986892943,0.54,Medium
350.0,0.0,0.0,189.0,0.0,1197.0,521.5,91,46.55,0.54,High
375.0,0.0,0.0,191.25,0.0,1196.25,506.25,28,40.277784765819945,0.51,Medium
375.0,0.0,0.0,191.25,0.0,1196.25,506.25,56,45.79974233999319,0.51,High
375.0,0.0,0.0,191.25,0.0,1196.25,506.25,91,50.04,0.51,High
400.0,0.0,0.0,192.0,0.0,1168.0,484.0,28,43.33535395219597,0.48,High
400.0,0.0,0.0,192.0,0.0,1168.0,484.0,56,48.729717964362266,0.48,High
400.0,0.0,0.0,192.0,0.0,1168.0,484.0,91,53.07,0.48,High
425.0,0.0,0.0,191.25,0.0,1139.0,463.25,28,46.714169648772106,0.45,High
425.0,0.0,0.0,191.25,0.0,1139.0,463.25,56,51.97690902190412,0.45,High
425.0,0.0,0.0,191.25,0.0,1139.0,463.25,91,58.32,0.45,High
450.0,0.0,0.0,189.0,0.0,1102.5,441.0,28,50.83157369452557,0.42,High
450.0,0.0,0.0,189.0,0.0,1102.5,441.0,56,55.914717001182666,0.42,High
450.0,0.0,0.0,189.0,0.0,1102.5,441.0,91,62.28,0.42,High
375.0,0.0,0.0,198.75,0.0,903.75,551.25,28,39.295968726069596,0.53,Medium
375.0,0.0,0.0,198.75,0.0,903.75,551.25,56,44.77188919253676,0.53,Medium
375.0,0.0,0.0,198.75,0.0,903.75,551.25,91,46.63,0.53,High
400.0,0.0,0.0,200.0,0.0,884.0,528.0,28,41.43450349039895,0.5,Medium
400.0,0.0,0.0,200.0,0.0,884.0,528.0,56,46.80338070547089,0.5,High
400.0,0.0,0.0,200.0,0.0,884.0,528.0,91,52.55,0.5,High
400.0,0.0,0.0,212.0,0.0,944.0,576.0,28,38.54975092638973,0.53,Medium
400.0,0.0,0.0,212.0,0.0,944.0,576.0,56,44.17354068177825,0.53,High
400.0,0.0,0.0,212.0,0.0,944.0,576.0,91,48.17,0.53,High
425.0,0.0,0.0,199.75,0.0,862.75,505.75,28,44.28348734116898,0.47,High
425.0,0.0,0.0,199.75,0.0,862.75,505.75,56,49.52569169228065,0.47,High
425.0,0.0,0.0,199.75,0.0,862.75,505.75,91,54.77,0.47,High
425.0,0.0,0.0,208.25,0.0,926.5,548.25,28,41.43016357236384,0.49,Medium
425.0,0.0,0.0,208.25,0.0,926.5,548.25,56,47.036739729858645,0.49,High
425.0,0.0,0.0,208.25,0.0,926.5,548.25,91,52.75,0.49,High
450.0,0.0,0.0,198.0,0.0,837.0,481.5,28,48.510069699428186,0.44,High
450.0,0.0,0.0,198.0,0.0,837.0,481.5,56,53.561672537750134,0.44,High
450.0,0.0,0.0,198.0,0.0,837.0,481.5,91,59.05,0.44,High
450.0,0.0,0.0,211.5,0.0,900.0,526.5,28,44.11397768807426,0.47,High
450.0,0.0,0.0,211.5,0.0,900.0,526.5,56,49.62273280362742,0.47,High
450.0,0.0,0.0,211.5,0.0,900.0,526.5,91,55.61,0.47,High
475.0,0.0,0.0,199.5,0.0,798.0,451.25,28,52.54593354588226,0.42,High
475.0,0.0,0.0,199.5,0.0,798.0,451.25,56,57.391382112243946,0.42,High
475.0,0.0,0.0,199.5,0.0,798.0,451.25,91,61.11,0.42,High
475.0,0.0,0.0,209.0,0.0,874.0,503.5,28,48.62207594139919,0.44,High
475.0,0.0,0.0,209.0,0.0,874.0,503.5,56,54.04534547936905,0.44,High
475.0,0.0,0.0,209.0,0.0,874.0,503.5,91,59.51,0.44,High
400.0,0.0,60.0,180.0,0.0,1080.0,500.0,28,43.981208918379565,0.45,Medium
400.0,0.0,60.0,180.0,0.0,1080.0,500.0,56,49.8225815701199,0.45,High
400.0,0.0,60.0,180.0,0.0,1080.0,500.0,91,52.2,0.45,High
425.0,0.0,63.75,178.5,0.0,1045.5,480.25,28,47.620150056138314,0.42,Medium
425.0,0.0,63.75,178.5,0.0,1045.5,480.25,56,53.23088366740853,0.42,High
425.0,0.0,63.75,178.5,0.0,1045.5,480.25,91,55.75,0.42,High
425.0,0.0,63.75,191.25,0.0,1139.0,527.0,28,45.0848702404662,0.45,Medium
425.0,0.0,63.75,191.25,0.0,1139.0,527.0,56,51.29865725761734,0.45,High
425.0,0.0,63.75,191.25,0.0,1139.0,527.0,91,52.69,0.45,High
425.0,0.0,63.75,199.75,0.0,1096.5,607.75,28,40.13512402913906,0.47,Medium
425.0,0.0,63.75,199.75,0.0,1096.5,607.75,56,47.09301437368373,0.47,Medium
425.0,0.0,63.75,199.75,0.0,1096.5,607.75,91,50.42,0.47,High
450.0,0.0,67.5,189.0,0.0,1102.5,508.5,28,48.33905875436622,0.42,High
450.0,0.0,67.5,189.0,0.0,1102.5,508.5,56,54.43973128041229,0.42,High
450.0,0.0,67.5,189.0,0.0,1102.5,508.5,91,56.51,0.42,High
450.0,0.0,67.5,198.0,0.0,1057.5,580.5,28,44.18742572086717,0.44,Medium
450.0,0.0,67.5,198.0,0.0,1057.5,580.5,56,51.0612939606717,0.44,High
450.0,0.0,67.5,198.0,0.0,1057.5,580.5,91,53.11,0.44,High
450.0,0.0,67.5,211.5,0.0,1143.0,630.0,28,41.50048533513815,0.47,Medium
450.0,0.0,67.5,211.5,0.0,1143.0,630.0,56,48.358514430355164,0.47,Medium
450.0,0.0,67.5,211.5,0.0,1143.0,630.0,91,51.07,0.47,High
475.0,0.0,71.25,199.5,0.0,1040.25,570.0,28,47.25649867071531,0.42,High
475.0,0.0,71.25,199.5,0.0,1040.25,570.0,56,54.09747074944043,0.42,High
475.0,0.0,71.25,199.5,0.0,1040.25,570.0,91,57.7,0.42,High
