Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals) "
314,145.3,113.2,178.9,8,869.1,690.2,49,
314,145.3,113.2,178.9,8,869.1,690.2,50,
314,145.3,113.2,178.9,8,869.1,690.2,51,
314,145.3,113.2,178.9,8,869.1,690.2,52,
314,145.3,113.2,178.9,8,869.1,690.2,53,
314,145.3,113.2,178.9,8,869.1,690.2,54,
314,145.3,113.2,178.9,8,869.1,690.2,55,
314,145.3,113.2,178.9,8,869.1,690.2,56,
314,145.3,113.2,178.9,8,869.1,690.2,57,
314,145.3,113.2,178.9,8,869.1,690.2,58,
314,145.3,113.2,178.9,8,869.1,690.2,59,
314,145.3,113.2,178.9,8,869.1,690.2,60,
314,145.3,113.2,178.9,8,869.1,690.2,61,
314,145.3,113.2,178.9,8,869.1,690.2,62,
314,145.3,113.2,178.9,8,869.1,690.2,63,
314,145.3,113.2,178.9,8,869.1,690.2,64,
314,145.3,113.2,178.9,8,869.1,690.2,65,
314,145.3,113.2,178.9,8,869.1,690.2,66,
314,145.3,113.2,178.9,8,869.1,690.2,67,
314,145.3,113.2,178.9,8,869.1,690.2,68,
314,145.3,113.2,178.9,8,869.1,690.2,69,
314,145.3,113.2,178.9,8,869.1,690.2,70,
314,145.3,113.2,178.9,8,869.1,690.2,71,
314,145.3,113.2,178.9,8,869.1,690.2,72,
314,145.3,113.2,178.9,8,869.1,690.2,73,
314,145.3,113.2,178.9,8,869.1,690.2,74,
314,145.3,113.2,178.9,8,869.1,690.2,75,
314,145.3,113.2,178.9,8,869.1,690.2,76,
314,145.3,113.2,178.9,8,869.1,690.2,77,
314,145.3,113.2,178.9,8,869.1,690.2,78,
314,145.3,113.2,178.9,8,869.1,690.2,79,
314,145.3,113.2,178.9,8,869.1,690.2,80,
314,145.3,113.2,178.9,8,869.1,690.2,81,
314,145.3,113.2,178.9,8,869.1,690.2,82,
314,145.3,113.2,178.9,8,869.1,690.2,83,
314,145.3,113.2,178.9,8,869.1,690.2,84,
314,145.3,113.2,178.9,8,869.1,690.2,85,
314,145.3,113.2,178.9,8,869.1,690.2,86,
314,145.3,113.2,178.9,8,869.1,690.2,87,
314,145.3,113.2,178.9,8,869.1,690.2,88,
314,145.3,113.2,178.9,8,869.1,690.2,89,
314,145.3,113.2,178.9,8,869.1,690.2,90,
314,0,113,170,10,925,783,1,
314,0,113,170,10,925,783,2,
314,0,113,170,10,925,783,3,
314,0,113,170,10,925,783,4,
314,0,113,170,10,925,783,5,
314,0,113,170,10,925,783,6,
314,0,113,170,10,925,783,7,
314,0,113,170,10,925,783,8,
314,0,113,170,10,925,783,9,
314,0,113,170,10,925,783,10,
314,0,113,170,10,925,783,11,
314,0,113,170,10,925,783,12,
314,0,113,170,10,925,783,13,
314,0,113,170,10,925,783,14,
314,0,113,170,10,925,783,15,
314,0,113,170,10,925,783,16,
314,0,113,170,10,925,783,17,
314,0,113,170,10,925,783,18,
314,0,113,170,10,925,783,19,
314,0,113,170,10,925,783,20,
314,0,113,170,10,925,783,21,
314,0,113,170,10,925,783,22,
314,0,113,170,10,925,783,23,
314,0,113,170,10,925,783,24,
314,0,113,170,10,925,783,25,
314,0,113,170,10,925,783,26,
314,0,113,170,10,925,783,27,
314,0,113,170,10,925,783,28,38.46
314,0,113,170,10,925,783,29,
314,0,113,170,10,925,783,30,
314,0,113,170,10,925,783,31,
314,0,113,170,10,925,783,32,
314,0,113,170,10,925,783,33,
314,0,113,170,10,925,783,34,
314,0,113,170,10,925,783,35,
314,0,113,170,10,925,783,36,
314,0,113,170,10,925,783,37,
314,0,113,170,10,925,783,38,
314,0,113,170,10,925,783,39,
314,0,113,170,10,925,783,40,
314,0,113,170,10,925,783,41,
314,0,113,170,10,925,783,42,
314,0,113,170,10,925,783,43,
314,0,113,170,10,925,783,44,
314,0,113,170,10,925,783,45,
314,0,113,170,10,925,783,46,
314,0,113,170,10,925,783,47,
314,0,113,170,10,925,783,48,
314,0,113,170,10,925,783,49,
314,0,113,170,10,925,783,50,
314,0,113,170,10,925,783,51,
314,0,113,170,10,925,783,52,
314,0,113,170,10,925,783,53,
314,0,113,170,10,925,783,54,
314,0,113,170,10,925,783,55,
314,0,113,170,10,925,783,56,
314,0,113,170,10,925,783,57,
314,0,113,170,10,925,783,58,
314,0,113,170,10,925,783,59,
314,0,113,170,10,925,783,60,
314,0,113,170,10,925,783,61,
314,0,113,170,10,925,783,62,
314,0,113,170,10,925,783,63,
314,0,113,170,10,925,783,64,
314,0,113,170,10,925,783,65,
314,0,113,170,10,925,783,66,
314,0,113,170,10,925,783,67,
314,0,113,170,10,925,783,68,
314,0,113,170,10,925,783,69,
314,0,113,170,10,925,783,70,
314,0,113,170,10,925,783,71,
314,0,113,170,10,925,783,72,
314,0,113,170,10,925,783,73,
314,0,113,170,10,925,783,74,
314,0,113,170,10,925,783,75,
314,0,113,170,10,925,783,76,
314,0,113,170,10,925,783,77,
314,0,113,170,10,925,783,78,
314,0,113,170,10,925,783,79,
314,0,113,170,10,925,783,80,
314,0,113,170,10,925,783,81,
314,0,113,170,10,925,783,82,
314,0,113,170,10,925,783,83,
314,0,113,170,10,925,783,84,
314,0,113,170,10,925,783,85,
314,0,113,170,10,925,783,86,
314,0,113,170,10,925,783,87,
314,0,113,170,10,925,783,88,
314,0,113,170,10,925,783,89,
314,0,113,170,10,925,783,90,
315,137,0,145,5.9,1130,745,1,
315,137,0,145,5.9,1130,745,2,
315,137,0,145,5.9,1130,745,3,
315,137,0,145,5.9,1130,745,4,
315,137,0,145,5.9,1130,745,5,
315,137,0,145,5.9,1130,745,6,
315,137,0,145,5.9,1130,745,7,
315,137,0,145,5.9,1130,745,8,
315,137,0,145,5.9,1130,745,9,
315,137,0,145,5.9,1130,745,10,
315,137,0,145,5.9,1130,745,11,
315,137,0,145,5.9,1130,745,12,
315,137,0,145,5.9,1130,745,13,
315,137,0,145,5.9,1130,745,14,
315,137,0,145,5.9,1130,745,15,
315,137,0,145,5.9,1130,745,16,
315,137,0,145,5.9,1130,745,17,
315,137,0,145,5.9,1130,745,18,
315,137,0,145,5.9,1130,745,19,
315,137,0,145,5.9,1130,745,20,
315,137,0,145,5.9,1130,745,21,
315,137,0,145,5.9,1130,745,22,
315,137,0,145,5.9,1130,745,23,
315,137,0,145,5.9,1130,745,24,
315,137,0,145,5.9,1130,745,25,
315,137,0,145,5.9,1130,745,26,
315,137,0,145,5.9,1130,745,27,
315,137,0,145,5.9,1130,745,28,81.75
315,137,0,145,5.9,1130,745,29,
315,137,0,145,5.9,1130,745,30,
315,137,0,145,5.9,1130,745,31,
315,137,0,145,5.9,1130,745,32,
315,137,0,145,5.9,1130,745,33,
315,137,0,145,5.9,1130,745,34,
315,137,0,145,5.9,1130,745,35,
315,137,0,145,5.9,1130,745,36,
315,137,0,145,5.9,1130,745,37,
315,137,0,145,5.9,1130,745,38,
315,137,0,145,5.9,1130,745,39,
315,137,0,145,5.9,1130,745,40,
315,137,0,145,5.9,1130,745,41,
315,137,0,145,5.9,1130,745,42,
315,137,0,145,5.9,1130,745,43,
315,137,0,145,5.9,1130,745,44,
315,137,0,145,5.9,1130,745,45,
315,137,0,145,5.9,1130,745,46,
315,137,0,145,5.9,1130,745,47,
315,137,0,145,5.9,1130,745,48,
315,137,0,145,5.9,1130,745,49,
315,137,0,145,5.9,1130,745,50,
315,137,0,145,5.9,1130,745,51,
315,137,0,145,5.9,1130,745,52,
315,137,0,145,5.9,1130,745,53,
315,137,0,145,5.9,1130,745,54,
315,137,0,145,5.9,1130,745,55,
315,137,0,145,5.9,1130,745,56,
315,137,0,145,5.9,1130,745,57,
315,137,0,145,5.9,1130,745,58,
315,137,0,145,5.9,1130,745,59,
315,137,0,145,5.9,1130,745,60,
315,137,0,145,5.9,1130,745,61,
315,137,0,145,5.9,1130,745,62,
315,137,0,145,5.9,1130,745,63,
315,137,0,145,5.9,1130,745,64,
315,137,0,145,5.9,1130,745,65,
315,137,0,145,5.9,1130,745,66,
315,137,0,145,5.9,1130,745,67,
315,137,0,145,5.9,1130,745,68,
315,137,0,145,5.9,1130,745,69,
315,137,0,145,5.9,1130,745,70,
315,137,0,145,5.9,1130,745,71,
315,137,0,145,5.9,1130,745,72,
315,137,0,145,5.9,1130,745,73,
315,137,0,145,5.9,1130,745,74,
315,137,0,145,5.9,1130,745,75,
315,137,0,145,5.9,1130,745,76,
315,137,0,145,5.9,1130,745,77,
315,137,0,145,5.9,1130,745,78,
315,137,0,145,5.9,1130,745,79,
315,137,0,145,5.9,1130,745,80,
315,137,0,145,5.9,1130,745,81,
315,137,0,145,5.9,1130,745,82,
315,137,0,145,5.9,1130,745,83,
315,137,0,145,5.9,1130,745,84,
315,137,0,145,5.9,1130,745,85,
315,137,0,145,5.9,1130,745,86,
315,137,0,145,5.9,1130,745,87,
315,137,0,145,5.9,1130,745,88,
315,137,0,145,5.9,1130,745,89,
315,137,0,145,5.9,1130,745,90,
316.1,210.7,0,185.7,0,977,689.3,1,
316.1,210.7,0,185.7,0,977,689.3,2,
316.1,210.7,0,185.7,0,977,689.3,3,
316.1,210.7,0,185.7,0,977,689.3,4,
316.1,210.7,0,185.7,0,977,689.3,5,
316.1,210.7,0,185.7,0,977,689.3,6,
316.1,210.7,0,185.7,0,977,689.3,7,24.44
316.1,210.7,0,185.7,0,977,689.3,8,
316.1,210.7,0,185.7,0,977,689.3,9,
316.1,210.7,0,185.7,0,977,689.3,10,
316.1,210.7,0,185.7,0,977,689.3,11,
316.1,210.7,0,185.7,0,977,689.3,12,
316.1,210.7,0,185.7,0,977,689.3,13,
316.1,210.7,0,185.7,0,977,689.3,14,
316.1,210.7,0,185.7,0,977,689.3,15,
316.1,210.7,0,185.7,0,977,689.3,16,
316.1,210.7,0,185.7,0,977,689.3,17,
316.1,210.7,0,185.7,0,977,689.3,18,
316.1,210.7,0,185.7,0,977,689.3,19,
316.1,210.7,0,185.7,0,977,689.3,20,
316.1,210.7,0,185.7,0,977,689.3,21,
316.1,210.7,0,185.7,0,977,689.3,22,
316.1,210.7,0,185.7,0,977,689.3,23,
316.1,210.7,0,185.7,0,977,689.3,24,
316.1,210.7,0,185.7,0,977,689.3,25,
316.1,210.7,0,185.7,0,977,689.3,26,
316.1,210.7,0,185.7,0,977,689.3,27,
316.1,210.7,0,185.7,0,977,689.3,28,38.7
316.1,210.7,0,185.7,0,977,689.3,29,
316.1,210.7,0,185.7,0,977,689.3,30,
316.1,210.7,0,185.7,0,977,689.3,31,
316.1,210.7,0,185.7,0,977,689.3,32,
316.1,210.7,0,185.7,0,977,689.3,33,
316.1,210.7,0,185.7,0,977,689.3,34,
316.1,210.7,0,185.7,0,977,689.3,35,
316.1,210.7,0,185.7,0,977,689.3,36,
316.1,210.7,0,185.7,0,977,689.3,37,
316.1,210.7,0,185.7,0,977,689.3,38,
316.1,210.7,0,185.7,0,977,689.3,39,
316.1,210.7,0,185.7,0,977,689.3,40,
316.1,210.7,0,185.7,0,977,689.3,41,
316.1,210.7,0,185.7,0,977,689.3,42,
316.1,210.7,0,185.7,0,977,689.3,43,
316.1,210.7,0,185.7,0,977,689.3,44,
316.1,210.7,0,185.7,0,977,689.3,45,
316.1,210.7,0,185.7,0,977,689.3,46,
316.1,210.7,0,185.7,0,977,689.3,47,
316.1,210.7,0,185.7,0,977,689.3,48,
316.1,210.7,0,185.7,0,977,689.3,49,
316.1,210.7,0,185.7,0,977,689.3,50,
316.1,210.7,0,185.7,0,977,689.3,51,
316.1,210.7,0,185.7,0,977,689.3,52,
316.1,210.7,0,185.7,0,977,689.3,53,
316.1,210.7,0,185.7,0,977,689.3,54,
316.1,210.7,0,185.7,0,977,689.3,55,
316.1,210.7,0,185.7,0,977,689.3,56,
316.1,210.7,0,185.7,0,977,689.3,57,
316.1,210.7,0,185.7,0,977,689.3,58,
316.1,210.7,0,185.7,0,977,689.3,59,
316.1,210.7,0,185.7,0,977,689.3,60,
316.1,210.7,0,185.7,0,977,689.3,61,
316.1,210.7,0,185.7,0,977,689.3,62,
316.1,210.7,0,185.7,0,977,689.3,63,
316.1,210.7,0,185.7,0,977,689.3,64,
316.1,210.7,0,185.7,0,977,689.3,65,
316.1,210.7,0,185.7,0,977,689.3,66,
316.1,210.7,0,185.7,0,977,689.3,67,
316.1,210.7,0,185.7,0,977,689.3,68,
316.1,210.7,0,185.7,0,977,689.3,69,
316.1,210.7,0,185.7,0,977,689.3,70,
316.1,210.7,0,185.7,0,977,689.3,71,
316.1,210.7,0,185.7,0,977,689.3,72,
316.1,210.7,0,185.7,0,977,689.3,73,
316.1,210.7,0,185.7,0,977,689.3,74,
316.1,210.7,0,185.7,0,977,689.3,75,
316.1,210.7,0,185.7,0,977,689.3,76,
316.1,210.7,0,185.7,0,977,689.3,77,
316.1,210.7,0,185.7,0,977,689.3,78,
316.1,210.7,0,185.7,0,977,689.3,79,
316.1,210.7,0,185.7,0,977,689.3,80,
316.1,210.7,0,185.7,0,977,689.3,81,
316.1,210.7,0,185.7,0,977,689.3,82,
316.1,210.7,0,185.7,0,977,689.3,83,
316.1,210.7,0,185.7,0,977,689.3,84,
316.1,210.7,0,185.7,0,977,689.3,85,
316.1,210.7,0,185.7,0,977,689.3,86,
316.1,210.7,0,185.7,0,977,689.3,87,
316.1,210.7,0,185.7,0,977,689.3,88,
316.1,210.7,0,185.7,0,977,689.3,89,
316.1,210.7,0,185.7,0,977,689.3,90,
317.9,0,126.5,209.7,5.7,860.5,736.6,1,
317.9,0,126.5,209.7,5.7,860.5,736.6,2,
317.9,0,126.5,209.7,5.7,860.5,736.6,3,
317.9,0,126.5,209.7,5.7,860.5,736.6,4,
317.9,0,126.5,209.7,5.7,860.5,736.6,5,
317.9,0,126.5,209.7,5.7,860.5,736.6,6,
317.9,0,126.5,209.7,5.7,860.5,736.6,7,
317.9,0,126.5,209.7,5.7,860.5,736.6,8,
317.9,0,126.5,209.7,5.7,860.5,736.6,9,
317.9,0,126.5,209.7,5.7,860.5,736.6,10,
317.9,0,126.5,209.7,5.7,860.5,736.6,11,
317.9,0,126.5,209.7,5.7,860.5,736.6,12,
317.9,0,126.5,209.7,5.7,860.5,736.6,13,
317.9,0,126.5,209.7,5.7,860.5,736.6,14,
317.9,0,126.5,209.7,5.7,860.5,736.6,15,
317.9,0,126.5,209.7,5.7,860.5,736.6,16,
317.9,0,126.5,209.7,5.7,860.5,736.6,17,
317.9,0,126.5,209.7,5.7,860.5,736.6,18,
317.9,0,126.5,209.7,5.7,860.5,736.6,19,
317.9,0,126.5,209.7,5.7,860.5,736.6,20,
317.9,0,126.5,209.7,5.7,860.5,736.6,21,
317.9,0,126.5,209.7,5.7,860.5,736.6,22,
317.9,0,126.5,209.7,5.7,860.5,736.6,23,
317.9,0,126.5,209.7,5.7,860.5,736.6,24,
317.9,0,126.5,209.7,5.7,860.5,736.6,25,
317.9,0,126.5,209.7,5.7,860.5,736.6,26,
317.9,0,126.5,209.7,5.7,860.5,736.6,27,
317.9,0,126.5,209.7,5.7,860.5,736.6,28,40.06
317.9,0,126.5,209.7,5.7,860.5,736.6,29,
317.9,0,126.5,209.7,5.7,860.5,736.6,30,
317.9,0,126.5,209.7,5.7,860.5,736.6,31,
317.9,0,126.5,209.7,5.7,860.5,736.6,32,
317.9,0,126.5,209.7,5.7,860.5,736.6,33,
317.9,0,126.5,209.7,5.7,860.5,736.6,34,
317.9,0,126.5,209.7,5.7,860.5,736.6,35,
317.9,0,126.5,209.7,5.7,860.5,736.6,36,
317.9,0,126.5,209.7,5.7,860.5,736.6,37,
317.9,0,126.5,209.7,5.7,860.5,736.6,38,
317.9,0,126.5,209.7,5.7,860.5,736.6,39,
317.9,0,126.5,209.7,5.7,860.5,736.6,40,
317.9,0,126.5,209.7,5.7,860.5,736.6,41,
317.9,0,126.5,209.7,5.7,860.5,736.6,42,
317.9,0,126.5,209.7,5.7,860.5,736.6,43,
317.9,0,126.5,209.7,5.7,860.5,736.6,44,
317.9,0,126.5,209.7,5.7,860.5,736.6,45,
317.9,0,126.5,209.7,5.7,860.5,736.6,46,
317.9,0,126.5,209.7,5.7,860.5,736.6,47,
317.9,0,126.5,209.7,5.7,860.5,736.6,48,
317.9,0,126.5,209.7,5.7,860.5,736.6,49,
317.9,0,126.5,209.7,5.7,860.5,736.6,50,
317.9,0,126.5,209.7,5.7,860.5,736.6,51,
317.9,0,126.5,209.7,5.7,860.5,736.6,52,
317.9,0,126.5,209.7,5.7,860.5,736.6,53,
317.9,0,126.5,209.7,5.7,860.5,736.6,54,
317.9,0,126.5,209.7,5.7,860.5,736.6,55,
317.9,0,126.5,209.7,5.7,860.5,736.6,56,
317.9,0,126.5,209.7,5.7,860.5,736.6,57,
317.9,0,126.5,209.7,5.7,860.5,736.6,58,
317.9,0,126.5,209.7,5.7,860.5,736.6,59,
317.9,0,126.5,209.7,5.7,860.5,736.6,60,
317.9,0,126.5,209.7,5.7,860.5,736.6,61,
317.9,0,126.5,209.7,5.7,860.5,736.6,62,
317.9,0,126.5,209.7,5.7,860.5,736.6,63,
317.9,0,126.5,209.7,5.7,860.5,736.6,64,
317.9,0,126.5,209.7,5.7,860.5,736.6,65,
317.9,0,126.5,209.7,5.7,860.5,736.6,66,
317.9,0,126.5,209.7,5.7,860.5,736.6,67,
317.9,0,126.5,209.7,5.7,860.5,736.6,68,
317.9,0,126.5,209.7,5.7,860.5,736.6,69,
317.9,0,126.5,209.7,5.7,860.5,736.6,70,
317.9,0,126.5,209.7,5.7,860.5,736.6,71,
317.9,0,126.5,209.7,5.7,860.5,736.6,72,
317.9,0,126.5,209.7,5.7,860.5,736.6,73,
317.9,0,126.5,209.7,5.7,860.5,736.6,74,
317.9,0,126.5,209.7,5.7,860.5,736.6,75,
317.9,0,126.5,209.7,5.7,860.5,736.6,76,
317.9,0,126.5,209.7,5.7,860.5,736.6,77,
317.9,0,126.5,209.7,5.7,860.5,736.6,78,
317.9,0,126.5,209.7,5.7,860.5,736.6,79,
317.9,0,126.5,209.7,5.7,860.5,736.6,80,
317.9,0,126.5,209.7,5.7,860.5,736.6,81,
317.9,0,126.5,209.7,5.7,860.5,736.6,82,
317.9,0,126.5,209.7,5.7,860.5,736.6,83,
317.9,0,126.5,209.7,5.7,860.5,736.6,84,
317.9,0,126.5,209.7,5.7,860.5,736.6,85,
317.9,0,126.5,209.7,5.7,860.5,736.6,86,
317.9,0,126.5,209.7,5.7,860.5,736.6,87,
317.9,0,126.5,209.7,5.7,860.5,736.6,88,
317.9,0,126.5,209.7,5.7,860.5,736.6,89,
317.9,0,126.5,209.7,5.7,860.5,736.6,90,
318,0,126,210,6,861,737,1,
318,0,126,210,6,861,737,2,
318,0,126,210,6,861,737,3,
318,0,126,210,6,861,737,4,
318,0,126,210,6,861,737,5,
318,0,126,210,6,861,737,6,
318,0,126,210,6,861,737,7,
318,0,126,210,6,861,737,8,
318,0,126,210,6,861,737,9,
318,0,126,210,6,861,737,10,
318,0,126,210,6,861,737,11,
318,0,126,210,6,861,737,12,
318,0,126,210,6,861,737,13,
318,0,126,210,6,861,737,14,
318,0,126,210,6,861,737,15,
318,0,126,210,6,861,737,16,
318,0,126,210,6,861,737,17,
318,0,126,210,6,861,737,18,
318,0,126,210,6,861,737,19,
318,0,126,210,6,861,737,20,
318,0,126,210,6,861,737,21,
318,0,126,210,6,861,737,22,
318,0,126,210,6,861,737,23,
318,0,126,210,6,861,737,24,
318,0,126,210,6,861,737,25,
318,0,126,210,6,861,737,26,
318,0,126,210,6,861,737,27,
318,0,126,210,6,861,737,28,40.06
318,0,126,210,6,861,737,29,
318,0,126,210,6,861,737,30,
318,0,126,210,6,861,737,31,
318,0,126,210,6,861,737,32,
318,0,126,210,6,861,737,33,
318,0,126,210,6,861,737,34,
318,0,126,210,6,861,737,35,
318,0,126,210,6,861,737,36,
318,0,126,210,6,861,737,37,
318,0,126,210,6,861,737,38,
318,0,126,210,6,861,737,39,
318,0,126,210,6,861,737,40,
318,0,126,210,6,861,737,41,
318,0,126,210,6,861,737,42,
318,0,126,210,6,861,737,43,
318,0,126,210,6,861,737,44,
318,0,126,210,6,861,737,45,
318,0,126,210,6,861,737,46,
318,0,126,210,6,861,737,47,
318,0,126,210,6,861,737,48,
318,0,126,210,6,861,737,49,
318,0,126,210,6,861,737,50,
318,0,126,210,6,861,737,51,
318,0,126,210,6,861,737,52,
318,0,126,210,6,861,737,53,
318,0,126,210,6,861,737,54,
318,0,126,210,6,861,737,55,
318,0,126,210,6,861,737,56,
318,0,126,210,6,861,737,57,
318,0,126,210,6,861,737,58,
318,0,126,210,6,861,737,59,
318,0,126,210,6,861,737,60,
318,0,126,210,6,861,737,61,
318,0,126,210,6,861,737,62,
318,0,126,210,6,861,737,63,
318,0,126,210,6,861,737,64,
318,0,126,210,6,861,737,65,
318,0,126,210,6,861,737,66,
318,0,126,210,6,861,737,67,
318,0,126,210,6,861,737,68,
318,0,126,210,6,861,737,69,
318,0,126,210,6,861,737,70,
318,0,126,210,6,861,737,71,
318,0,126,210,6,861,737,72,
318,0,126,210,6,861,737,73,
318,0,126,210,6,861,737,74,
318,0,126,210,6,861,737,75,
318,0,126,210,6,861,737,76,
318,0,126,210,6,861,737,77,
318,0,126,210,6,861,737,78,
318,0,126,210,6,861,737,79,
318,0,126,210,6,861,737,80,
318,0,126,210,6,861,737,81,
318,0,126,210,6,861,737,82,
318,0,126,210,6,861,737,83,
318,0,126,210,6,861,737,84,
318,0,126,210,6,861,737,85,
318,0,126,210,6,861,737,86,
318,0,126,210,6,861,737,87,
318,0,126,210,6,861,737,88,
318,0,126,210,6,861,737,89,
318,0,126,210,6,861,737,90,
318.8,212.5,0,155.7,14.3,852.1,880.4,1,
318.8,212.5,0,155.7,14.3,852.1,880.4,2,
318.8,212.5,0,155.7,14.3,852.1,880.4,3,25.2
318.8,212.5,0,155.7,14.3,852.1,880.4,4,
318.8,212.5,0,155.7,14.3,852.1,880.4,5,
318.8,212.5,0,155.7,14.3,852.1,880.4,6,
318.8,212.5,0,155.7,14.3,852.1,880.4,7,33.4
318.8,212.5,0,155.7,14.3,852.1,880.4,8,
318.8,212.5,0,155.7,14.3,852.1,880.4,9,
318.8,212.5,0,155.7,14.3,852.1,880.4,10,
318.8,212.5,0,155.7,14.3,852.1,880.4,11,
318.8,212.5,0,155.7,14.3,852.1,880.4,12,
318.8,212.5,0,155.7,14.3,852.1,880.4,13,
318.8,212.5,0,155.7,14.3,852.1,880.4,14,
318.8,212.5,0,155.7,14.3,852.1,880.4,15,
318.8,212.5,0,155.7,14.3,852.1,880.4,16,
318.8,212.5,0,155.7,14.3,852.1,880.4,17,
318.8,212.5,0,155.7,14.3,852.1,880.4,18,
318.8,212.5,0,155.7,14.3,852.1,880.4,19,
318.8,212.5,0,155.7,14.3,852.1,880.4,20,
318.8,212.5,0,155.7,14.3,852.1,880.4,21,
318.8,212.5,0,155.7,14.3,852.1,880.4,22,
318.8,212.5,0,155.7,14.3,852.1,880.4,23,
318.8,212.5,0,155.7,14.3,852.1,880.4,24,
318.8,212.5,0,155.7,14.3,852.1,880.4,25,
318.8,212.5,0,155.7,14.3,852.1,880.4,26,
318.8,212.5,0,155.7,14.3,852.1,880.4,27,
318.8,212.5,0,155.7,14.3,852.1,880.4,28,55.5
318.8,212.5,0,155.7,14.3,852.1,880.4,29,
318.8,212.5,0,155.7,14.3,852.1,880.4,30,
318.8,212.5,0,155.7,14.3,852.1,880.4,31,
318.8,212.5,0,155.7,14.3,852.1,880.4,32,
318.8,212.5,0,155.7,14.3,852.1,880.4,33,
318.8,212.5,0,155.7,14.3,852.1,880.4,34,
318.8,212.5,0,155.7,14.3,852.1,880.4,35,
318.8,212.5,0,155.7,14.3,852.1,880.4,36,
318.8,212.5,0,155.7,14.3,852.1,880.4,37,
318.8,212.5,0,155.7,14.3,852.1,880.4,38,
318.8,212.5,0,155.7,14.3,852.1,880.4,39,
318.8,212.5,0,155.7,14.3,852.1,880.4,40,
318.8,212.5,0,155.7,14.3,852.1,880.4,41,
318.8,212.5,0,155.7,14.3,852.1,880.4,42,
318.8,212.5,0,155.7,14.3,852.1,880.4,43,
318.8,212.5,0,155.7,14.3,852.1,880.4,44,
318.8,212.5,0,155.7,14.3,852.1,880.4,45,
318.8,212.5,0,155.7,14.3,852.1,880.4,46,
318.8,212.5,0,155.7,14.3,852.1,880.4,47,
318.8,212.5,0,155.7,14.3,852.1,880.4,48,
318.8,212.5,0,155.7,14.3,852.1,880.4,49,
318.8,212.5,0,155.7,14.3,852.1,880.4,50,
318.8,212.5,0,155.7,14.3,852.1,880.4,51,
318.8,212.5,0,155.7,14.3,852.1,880.4,52,
318.8,212.5,0,155.7,14.3,852.1,880.4,53,
318.8,212.5,0,155.7,14.3,852.1,880.4,54,
318.8,212.5,0,155.7,14.3,852.1,880.4,55,
318.8,212.5,0,155.7,14.3,852.1,880.4,56,66.1
318.8,212.5,0,155.7,14.3,852.1,880.4,57,
318.8,212.5,0,155.7,14.3,852.1,880.4,58,
318.8,212.5,0,155.7,14.3,852.1,880.4,59,
318.8,212.5,0,155.7,14.3,852.1,880.4,60,
318.8,212.5,0,155.7,14.3,852.1,880.4,61,
318.8,212.5,0,155.7,14.3,852.1,880.4,62,
318.8,212.5,0,155.7,14.3,852.1,880.4,63,
318.8,212.5,0,155.7,14.3,852.1,880.4,64,
318.8,212.5,0,155.7,14.3,852.1,880.4,65,
318.8,212.5,0,155.7,14.3,852.1,880.4,66,
318.8,212.5,0,155.7,14.3,852.1,880.4,67,
318.8,212.5,0,155.7,14.3,852.1,880.4,68,
318.8,212.5,0,155.7,14.3,852.1,880.4,69,
318.8,212.5,0,155.7,14.3,852.1,880.4,70,
318.8,212.5,0,155.7,14.3,852.1,880.4,71,
318.8,212.5,0,155.7,14.3,852.1,880.4,72,
318.8,212.5,0,155.7,14.3,852.1,880.4,73,
318.8,212.5,0,155.7,14.3,852.1,880.4,74,
318.8,212.5,0,155.7,14.3,852.1,880.4,75,
318.8,212.5,0,155.7,14.3,852.1,880.4,76,
318.8,212.5,0,155.7,14.3,852.1,880.4,77,
318.8,212.5,0,155.7,14.3,852.1,880.4,78,
318.8,212.5,0,155.7,14.3,852.1,880.4,79,
318.8,212.5,0,155.7,14.3,852.1,880.4,80,
318.8,212.5,0,155.7,14.3,852.1,880.4,81,
318.8,212.5,0,155.7,14.3,852.1,880.4,82,
318.8,212.5,0,155.7,14.3,852.1,880.4,83,
318.8,212.5,0,155.7,14.3,852.1,880.4,84,
318.8,212.5,0,155.7,14.3,852.1,880.4,85,
318.8,212.5,0,155.7,14.3,852.1,880.4,86,
318.8,212.5,0,155.7,14.3,852.1,880.4,87,
318.8,212.5,0,155.7,14.3,852.1,880.4,88,
318.8,212.5,0,155.7,14.3,852.1,880.4,89,
318.8,212.5,0,155.7,14.3,852.1,880.4,90,
321,164,0,190,5,870,774,1,
321,164,0,190,5,870,774,2,
321,164,0,190,5,870,774,3,
321,164,0,190,5,870,774,4,
321,164,0,190,5,870,774,5,
321,164,0,190,5,870,774,6,
321,164,0,190,5,870,774,7,
321,164,0,190,5,870,774,8,
321,164,0,190,5,870,774,9,
321,164,0,190,5,870,774,10,
321,164,0,190,5,870,774,11,
321,164,0,190,5,870,774,12,
321,164,0,190,5,870,774,13,
321,164,0,190,5,870,774,14,
321,164,0,190,5,870,774,15,
321,164,0,190,5,870,774,16,
321,164,0,190,5,870,774,17,
321,164,0,190,5,870,774,18,
